0,0.0425689,0.465148
100,0.0391052,0.465148
132,0.0241845,0.465148
138,0.0241845,0.446537
192,0.0241845,0.439962
194,0.0241845,0.389251
210,0.015822,0.389251
223,0.0154615,0.389251
265,0.00637119,0.389251
279,0.00637119,0.305857
280,0.00637119,0.305857
360,0.00591674,0.305857
371,0.00116538,0.305857
555,0.00116538,0.266922
556,0.00116538,0.266846
560,0.00116538,0.266593
562,0.00116538,0.266553
563,0.00116538,0.266516
590,0.00116538,0.25982
591,0.00116538,0.259766
597,0.00116538,0.259715
599,0.00116538,0.259714
600,0.00116538,0.129573
601,0.00116538,-0.107805
602,0.00116538,-0.144052
678,0.00116538,-0.146123
