0,0.0478975,0.465602
2,0.0088508,0.465602
3,0.0088508,0.465602
7,0.00366608,0.465602
8,0.00301223,0.465602
10,0.00216489,0.465602
11,0.00214061,0.465602
14,0.00211252,0.465602
15,0.00210016,0.465602
18,0.00185377,0.465602
20,0.00185377,0.444635
21,0.00153576,0.444635
23,0.00145246,0.444635
24,0.00143636,0.444635
26,0.00140044,0.444635
29,0.00118825,0.444635
30,0.000406083,0.444635
35,0.00024253,0.444635
37,0.000227816,0.444635
39,0.000216907,0.444635
47,0.000118797,0.444635
48,0.000113069,0.444635
60,2.84207e-05,0.444635
76,2.48986e-05,0.444635
85,2.48986e-05,0.443051
105,2.48986e-05,0.432479
139,2.48986e-05,0.412226
203,2.48986e-05,0.401519
205,2.23158e-05,0.401519
225,1.81106e-05,0.401519
234,1.53676e-06,0.401519
420,1.53676e-06,0.396409
526,3.07242e-07,0.396409
848,3.07242e-07,0.376908
