0,0.624506,0.983117
3,0.320087,0.983117
4,0.293295,0.983117
5,0.285133,0.983117
6,0.283868,0.983117
8,0.281058,0.983117
9,0.281045,0.983117
29,0.281045,0.981209
30,0.281045,0.979989
42,0.280911,0.979337
70,0.280911,0.967995
71,0.280911,0.963863
88,0.280911,0.935358
104,0.280833,0.935358
105,0.280833,0.902323
107,0.280833,0.859639
126,0.280814,0.859639
145,0.280814,0.824964
204,0.280814,0.796948
255,0.280814,0.774357
284,0.280814,0.755479
289,0.280814,0.754708
331,0.280814,0.754122
346,0.280814,0.742905
422,0.280814,0.740412
491,0.280814,0.685654
501,0.28081,0.685654
554,0.28081,0.682411
558,0.28081,0.682377
634,0.28081,0.677524
687,0.28081,0.676394
741,0.28081,0.663281
765,0.280798,0.663281
779,0.280798,0.602447
780,0.280775,0.602447
806,0.280775,0.601045
844,0.280775,0.600671
971,0.280775,0.593206
