0.0455701,0.386721
0.0455701,0.386721
0.0455701,0.386721
0.0455701,0.386721
0.0455701,0.386721
0.0455701,0.386721
0.0455701,0.386721
0.0455701,0.386721
0.0455701,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0294772,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.0112032,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.386721
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.292412
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
0.000101065,0.239699
