0,0.690895,0.98447
1,0.654285,0.98447
2,0.630853,0.98447
4,0.287009,0.98447
5,0.280969,0.98447
22,0.280969,0.980801
38,0.280969,0.972311
41,0.280969,0.96982
42,0.280969,0.966559
43,0.280969,0.959653
56,0.280969,0.944467
59,0.280969,0.939844
73,0.280969,0.929733
91,0.280969,0.926674
94,0.280969,0.917799
112,0.280969,0.87095
116,0.280859,0.87095
136,0.280859,0.866351
150,0.280784,0.866351
153,0.280776,0.866351
169,0.280776,0.84742
197,0.280776,0.828714
262,0.280776,0.819068
268,0.280776,0.8115
316,0.280776,0.807315
341,0.280776,0.803877
348,0.280776,0.800123
349,0.280776,0.796913
354,0.280776,0.783575
395,0.280776,0.777964
429,0.280776,0.765214
458,0.280776,0.7599
465,0.280776,0.759261
479,0.280776,0.750233
484,0.280776,0.745322
510,0.280776,0.738817
515,0.280776,0.728544
542,0.280776,0.715937
611,0.280776,0.68119
617,0.280776,0.673562
622,0.280776,0.669751
625,0.280776,0.669742
742,0.280776,0.663554
847,0.280776,0.655749
874,0.280776,0.653153
886,0.280776,0.652858
927,0.280776,0.646198
