,f1,f2
0,0.0,1.0
1,0.0010506523405063293,0.9675515594254905
2,0.0021013046810126586,0.9540213943159916
3,0.003151957021518988,0.9435461051942868
4,0.004202609362025317,0.9346192093548294
5,0.005253261702531646,0.9266575644159437
6,0.006303914043037976,0.91936250533794
7,0.007354566383544306,0.9125570339013096
8,0.008405218724050634,0.9061262598257073
9,0.009455871064556963,0.8999908216233703
10,0.010506523405063292,0.8940933833555744
11,0.011557175745569623,0.8883911108068698
12,0.012607828086075952,0.8828511773647182
13,0.01365848042658228,0.8774479292811914
14,0.014709132767088611,0.8721610172481894
15,0.01575978510759494,0.866974119331957
16,0.01681043744810127,0.8618740409806332
17,0.0178610897886076,0.8568500639275597
18,0.018911742129113927,0.8518934643064046
19,0.019962394469620257,0.8469971487763036
20,0.021013046810126584,0.8421553747999261
21,0.022063699150632915,0.8373635321172971
22,0.023114351491139246,0.8326179694999676
23,0.024165003831645573,0.827915855532096
24,0.025215656172151903,0.8232550653196155
25,0.026266308512658234,0.8186340872055684
26,0.02731696085316456,0.8140519450987782
27,0.02836761319367089,0.8095081331144983
28,0.029418265534177222,0.8050025600162933
29,0.03046891787468355,0.8005355015288488
30,0.03151957021518988,0.7961075590228507
31,0.03257022255569621,0.7917196233974391
32,0.03362087489620254,0.7873728432322056
33,0.03467152723670887,0.7830685964698075
34,0.0357221795772152,0.7788084650367036
35,0.03677283191772152,0.7745942119238741
36,0.03782348425822785,0.770427760339409
37,0.038874136598734184,0.7663111746162397
38,0.039924788939240514,0.7622466426153157
39,0.040975441279746845,0.7582364594103581
40,0.04202609362025317,0.7542830120774084
41,0.0430767459607595,0.7503887654425557
42,0.04412739830126583,0.7465562486659026
43,0.04517805064177216,0.742788042560125
44,0.04622870298227849,0.739086767558742
45,0.04727935532278482,0.7354550722631338
46,0.048330007663291145,0.73189562250893
47,0.049380660003797476,0.7284110909021057
48,0.05043131234430381,0.7250041467832579
49,0.05148196468481014,0.7216774465854039
50,0.05253261702531647,0.7184336245564389
51,0.05358326936582279,0.7152752838223012
52,0.05463392170632912,0.7122049877710652
53,0.05568457404683545,0.7092252517417276
54,0.05673522638734178,0.7063385350044731
55,0.057785878727848114,0.7035472330217869
56,0.058836531068354445,0.7008536699819721
57,0.05988718340886077,0.6982600915985127
58,0.0609378357493671,0.6957686581703145
59,0.06198848808987343,0.6933814378992242
60,0.06303914043037975,0.6911004004623714
61,0.06408979277088608,0.6889274108378673
62,0.06514044511139241,0.6868642233832056
