,f1,f2,f3
0,0.0,0.0,1.0
1,0.0,0.030839033424638916,0.9995243638938642
2,0.0,0.06429323173199385,0.9979310498994688
3,0.0,0.09825715761703037,0.995161057807741
4,0.0,0.1351056023616351,0.9908312047016382
5,0.0,0.173466131105709,0.9848398353840166
6,0.0,0.2158776864855522,0.9764204137960479
7,0.0,0.2583640036631876,0.9660476394107738
8,0.0,0.3032666282234378,0.9529057415117127
9,0.0,0.35062815101678546,0.9365147621444898
10,0.0,0.39990866747151727,0.9165549943572154
11,0.0,0.4482869715974129,0.893889697387782
12,0.0,0.49588253497254525,0.8683896081305915
13,0.0,0.5434393157909951,0.8394484558640958
14,0.0,0.5924608832853302,0.805599219076562
15,0.0,0.6377159189008536,0.770271644798405
16,0.0,0.6821317248193874,0.7312293142338645
17,0.0,0.7236988810239084,0.6901158812871522
18,0.0,0.7648725541428715,0.644181632708478
19,0.0,0.8025761859604605,0.5965496339192239
20,0.0,0.8368321417719428,0.5474595569513633
21,0.0,0.8679934138140111,0.49657570779841703
22,0.0,0.8945930897222912,0.44688164408613223
23,0.0,0.9168080475618071,0.39932819074779463
24,0.0,0.9363371284297657,0.3511022385629297
25,0.0,0.9522867572928069,0.30520473765122114
26,0.0,0.9659878708123465,0.25858738067320536
27,0.0,0.976340945165068,0.21623681183873764
28,0.0,0.9842722344188564,0.17665833847320112
29,0.0,0.9903288242438979,0.13874011630274366
30,0.0,0.9949260789219557,0.10060863522075206
31,0.0,0.9978066387482429,0.06619600947136753
32,0.0,0.9994649222606331,0.03270885461991463
33,0.0,1.0,0.0
34,0.03681610709431844,0.9619589108934253,0.27070210197032946
35,0.033001748854912104,0.9940655738983185,0.10365577341722831
36,0.041431934061072456,0.8554921416727197,0.5161555873728212
37,0.039407309572569944,0.36421771304782474,0.9304797265144813
38,0.04235356575673779,0.8226469716387576,0.5669727819933431
39,0.035485546915858555,0.18093086421777085,0.98285543104441
40,0.04114733436780437,0.8843265349850045,0.46505212223560466
41,0.0385999561892836,0.3155222869918593,0.948132759582545
42,0.04287258093715112,0.7861445232209814,0.616553915252708
43,0.03964566853294935,0.9300189243985166,0.3653669678928319
44,0.043316325396658265,0.7462349199083219,0.6642718873048529
45,0.037850893983710936,0.26850279171156066,0.9625349659455141
46,0.03892925816350362,0.9475835585550724,0.3171275964260207
47,0.04089723139214554,0.9090606742276115,0.4146517901050201
48,0.04291858258139036,0.5628516630392886,0.8254429118255917
49,0.04091799084999752,0.4135728037434686,0.9095511277704875
50,0.0370420601692029,0.2236277387486496,0.9739704924896785
51,0.03199739845804425,0.032335833207357424,0.998964744314184
52,0.03721309003469342,0.9737018173874867,0.22476644933435974
53,0.0351097941542567,0.14014012339397852,0.9895089934758381
54,0.03409102130961704,0.1019005064279005,0.9942102841229337
55,0.0321675999642053,0.9989500921099187,0.032618384174076885
56,0.033179925855534004,0.9972152676232723,0.06678923969672503
57,0.035327635553725645,0.9892083998443886,0.1421924746373285
58,0.03641718806597203,0.9825422390861281,0.18244050215066102
59,0.04220662693885003,0.46333274449284734,0.8851787212327071
60,0.0442456037784258,0.7035088140411004,0.7093078845697169
61,0.04415165399602556,0.6585289326541861,0.7512591272701806
62,0.04294145120022826,0.5132114914419909,0.8571872589001225
63,0.03336535767079642,0.06599255006898083,0.9972621201283507
64,0.044092411753092434,0.6114924323492192,0.7900207999827797
65,0.03256276097753968,0.9994696926858361,0.0
66,0.03302260146965444,0.0,0.9994546051683271
67,0.07487474754910327,0.9688848342542776,0.23591513332450503
68,0.06830778871128253,0.9919938764257624,0.1062176780727396
69,0.08670536781374621,0.8407295288132287,0.5344679958367663
70,0.08540927354008072,0.8717181715261304,0.4825066687875883
71,0.08809972304059856,0.8055617005005835,0.585925580160807
72,0.07838932937999882,0.9563786656504868,0.2814159926655702
73,0.0803978848790815,0.32731863748195394,0.9414874877893638
74,0.07837390046862988,0.27887087326197096,0.9571251578406238
75,0.0843314592337542,0.8986344559879819,0.43051634056640575
76,0.08070214716310047,0.9406672114386962,0.3295942365506601
77,0.0891636778741465,0.7666799818306296,0.6358078672115822
78,0.08270398880585536,0.9215850605704516,0.37926379522564246
79,0.07642170027211938,0.23210677912669223,0.9696835395173785
