,f1,f2,f3
0,0.0,0.0,1.0
1,0.0,0.029463158071647982,0.9995658669224581
2,0.0,0.06031265109086989,0.9981795350128108
3,0.0,0.09266361722182423,0.995697471144407
4,0.0,0.1270629756470494,0.9918946517749339
5,0.0,0.16307222723405787,0.9866141336434036
6,0.0,0.20062289453821297,0.9796685430221331
7,0.0,0.24065966990727575,0.97060956273886
8,0.0,0.2832229092378816,0.9590541088399709
9,0.0,0.32826497195046656,0.9445856807036402
10,0.0,0.37248920285673065,0.9280365260889019
11,0.0,0.4173308127368553,0.9087546383597697
12,0.0,0.46324312943615353,0.8862312356434967
13,0.0,0.5103751391355521,0.8599518692068561
14,0.0,0.5567561007552556,0.8306760164298737
15,0.0,0.602169376449393,0.7983683623907883
16,0.0,0.647579150125646,0.7619981918105488
17,0.0,0.6921610687723302,0.7217430670785452
18,0.0,0.7333577245006776,0.6798429582743268
19,0.0,0.7715613343109108,0.6361549397720393
20,0.0,0.8078072796383273,0.5894466888220895
21,0.0,0.8399232380098549,0.542705218558879
22,0.0,0.8687297233966179,0.4952864501349048
23,0.0,0.8951865323892976,0.4456916784379368
24,0.0,0.9174498880399036,0.39785135784054876
25,0.0,0.9365242097536922,0.3506029157682838
26,0.0,0.9520683537255602,0.30588535406962813
27,0.0,0.9653667286508248,0.2608966830260686
28,0.0,0.9758538769493026,0.21842438243707055
29,0.0,0.9841333226499185,0.17743055895203488
30,0.0,0.9904126059937757,0.13814076114101104
31,0.0,0.994944046400667,0.10043079473880127
32,0.0,0.9979019887320156,0.06474272843098541
33,0.0,0.9994953826769393,0.031764445650423884
34,0.0,1.0,0.0
35,0.03847136653569575,0.29408520105628055,0.955004632699006
36,0.032931030517276805,0.9972094408414641,0.06699909197686726
37,0.04183142550882135,0.8862069909439474,0.4613971185887211
38,0.03407072407877137,0.9940489846579539,0.10346884488211573
39,0.03204754871870237,0.9989602852805336,0.03242380380765604
40,0.031063248393467004,0.9995174208583089,0.0
41,0.03791293910041982,0.25016981191755894,0.9674593915270558
42,0.03837945010456953,0.9623028241606588,0.26925878337036857
43,0.04037507418598997,0.931000874120138,0.36277710205030117
44,0.03532765654707616,0.9892573611311928,0.14185143682966628
45,0.04132625001918105,0.9104435859237415,0.41156362559107534
46,0.04380704932934699,0.7922518854753864,0.6086196615208478
47,0.036440960906245656,0.98255638402755,0.1823595584962174
48,0.040027218200732975,0.33910643734742313,0.9398960825286214
49,0.04423217535027202,0.6687512839034949,0.7421692764735076
50,0.03761488034543368,0.9736927773100389,0.22473872872929976
51,0.04303053189130234,0.8585374217929225,0.5109421383153999
52,0.04364732845929626,0.8271257207194543,0.5603195096038416
53,0.039789836266458926,0.9481901910102348,0.31520173001089746
54,0.044573187598072876,0.7126406097774554,0.700111842667558
55,0.037434524696561645,0.2086150062574049,0.9772811445663758
56,0.044550714095582415,0.7538426364207419,0.6555429149855856
57,0.04446964734401126,0.6226892051365733,0.7812045854137581
58,0.041416839473120866,0.38518267130842004,0.9219104919306252
59,0.03267203036537705,0.030196348525551503,0.9990098693043664
60,0.03175354399890937,0.0,0.9994957290771728
61,0.04317382234172028,0.47982880011466855,0.8762992317952374
62,0.04258144686425881,0.4321392253740013,0.9008010381189091
63,0.04396057308857635,0.5279430390213796,0.8481412709935734
64,0.04449935239855054,0.5757035523943459,0.8164467082404339
65,0.03393274585896682,0.06218660771715335,0.9974875410646008
66,0.034998206441799476,0.09580059726696748,0.9947850879004718
67,0.0360377042629378,0.13145686897508696,0.9906666318548959
68,0.037176161514771516,0.16890563054287688,0.98493087117114
69,0.06379376458353588,0.9979631033261002,0.0
70,0.06609348322297266,0.9972560798816531,0.03334610343851993
71,0.07855167159598357,0.25939978165415645,0.9625701990853719
72,0.06845114584215156,0.9952842186674605,0.06872964938364655
73,0.08067137812571851,0.30383034308374446,0.9493046146379525
74,0.08556581858573573,0.9008567570975712,0.4256002747665942
75,0.08384173474937745,0.9232139966417982,0.37502863879828274
76,0.07092199101395878,0.991820871319799,0.10611988694420489
77,0.0873698674457719,0.8748369114211612,0.4764733829686518
78,0.07777330834922468,0.969682181404563,0.23166307339518905
79,0.08208857697425966,0.9419290866069513,0.32562411049265916
80,0.07998662879588983,0.9573361907462462,0.2776860765348803
81,0.07561909176325453,0.9793377208305619,0.18756167390834638
82,0.07340023050473518,0.9866024558980577,0.14569831906296246
83,0.09011391526304138,0.8108603097765601,0.5782603568506373
84,0.08910014684685054,0.8447509012147075,0.5276903246496084
85,0.09100036096573767,0.7733059484075406,0.6274686003790306
86,0.09154728159519712,0.7321906700662245,0.674919193608022
87,0.09170060334885288,0.6881217628484179,0.7197773536586449
88,0.06500932379203526,0.0,0.9978846565711401
89,0.07763392143612917,0.2163128258168446,0.9732326215399792
90,0.09169485319334193,0.6416838018982584,0.7614682871132904
91,0.0838403956518489,0.34969201853476056,0.9331057176065454
92,0.0916175489363217,0.5934509331404154,0.7996388026363345
93,0.08649113298187282,0.3969589199753999,0.9137520997335524
94,0.06788074736321432,0.031033363686599928,0.997210677076668
95,0.09113233183841471,0.5441670068009775,0.8340126898332889
96,0.08837210753433267,0.4453933157204557,0.8909630547455258
97,0.08995437053145951,0.4946343684030319,0.8644333709528009
98,0.07665482406295164,0.17501419969747958,0.9815773366638659
99,0.07025751467948455,0.06405584531101009,0.9954701051827493
100,0.0725882526818439,0.09912666437469254,0.9924237250199855
101,0.0747755116147803,0.1361885422744286,0.9878569247699355
