,f1,f2,f3
0,0.0,0.0,1.0
1,0.0,0.03151963701485216,0.9995031328027201
2,0.0,0.0655464257159088,0.9978495207574481
3,0.0,0.09994305035725387,0.9949931591148189
4,0.0,0.13590021167690636,0.9907225305130454
5,0.0,0.17417061240005902,0.9847154907770003
6,0.0,0.21497039666576007,0.9766205652951232
7,0.0,0.25465416982276323,0.9670321886017442
8,0.0,0.2996502567245665,0.9540491201426169
9,0.0,0.3479812155318466,0.9375015059385123
10,0.0,0.39546939051859303,0.9184791566295082
11,0.0,0.4448197527977688,0.8956201133968195
12,0.0,0.49308688733067857,0.8699800696237487
13,0.0,0.543927962621611,0.8391319154211114
14,0.0,0.5925136079503147,0.8055604411797422
15,0.0,0.6405334683373365,0.7679302546063298
16,0.0,0.6854795689391222,0.7280918627254636
17,0.0,0.7325152536423758,0.6807506174666652
18,0.0,0.7730500075481047,0.6343450841851581
19,0.0,0.8088280557975175,0.5880452160801991
20,0.0,0.8420575830867028,0.5393876405389545
21,0.0,0.8712641970668811,0.4908143222333707
22,0.0,0.8973512673137082,0.44131700969992266
23,0.0,0.9194422256606634,0.3932251183128641
24,0.0,0.937436215682678,0.34815706445014066
25,0.0,0.9527636212433547,0.3037128282362298
26,0.0,0.965450504281691,0.2605864996162091
27,0.0,0.9756311587582535,0.2194170505225782
28,0.0,0.9841448499253663,0.1773666100633891
29,0.0,0.9905556900067166,0.1371109951656594
30,0.0,0.9949899306419338,0.09997518652725663
31,0.0,0.9978654152918873,0.06530400419843693
32,0.0,0.9994801362500388,0.03224061478328008
33,0.0,1.0,0.0
34,0.040977453220609174,0.7088418345936018,0.7041761866589423
35,0.041650506280019435,0.6123936553045591,0.7894550311888188
36,0.04084779327982577,0.5108245162310217,0.8587140218964118
37,0.03657393812483658,0.2609099107700538,0.9646700811738712
38,0.04155613189788095,0.5618931467638157,0.8261653463572186
39,0.04228207929116572,0.6615290122136649,0.7487266468948652
40,0.037824370806064336,0.31058326786398815,0.9497933199891709
41,0.0424014148490032,0.7527917505436313,0.6568916960445288
42,0.035369870298905676,0.1853985883342307,0.9820266471530764
43,0.03450092148728423,0.9892449334778571,0.142141295916839
44,0.040518090722195164,0.40944522433567465,0.9114345245781164
45,0.03965492543216345,0.35966933173039783,0.9322368039836116
46,0.03580078401977537,0.9825129636036029,0.1827199502365156
47,0.041378420864811305,0.459530169499519,0.8871977511279422
48,0.033754570507082776,0.9940768360203236,0.10330475815617036
49,0.04326068957275144,0.7923945733135492,0.6084729681102756
50,0.042837750383772584,0.8279789528912623,0.5591205422010056
51,0.030868798937038124,0.0,0.9995234450737935
52,0.0328679288829843,0.9972270341569962,0.0667678185758979
53,0.03190721932943094,0.032425679005224646,0.998964716441834
54,0.03199851999152242,0.9989653300042715,0.0323166237068356
55,0.03518166881341988,0.1420732980816116,0.9892307254385684
56,0.0418924263151948,0.88736346789012,0.4591634790262023
57,0.042669366178543076,0.8596073638876082,0.5091704087435941
58,0.04142611241417674,0.9113403427991871,0.40956398376432984
59,0.03341227640277658,0.06662633601612893,0.9972184069373421
60,0.037705642331130364,0.9737017658455005,0.22468456939841472
61,0.034525419489422705,0.10298131121353928,0.9940839224883479
62,0.03145756899195811,0.9995050882077171,0.0
63,0.03879065886801328,0.9624823847023717,0.26855715205933584
64,0.03986006986741551,0.948561054160788,0.31407499320948745
65,0.04104151155919094,0.9316482712504215,0.3610361380873636
66,0.08581624647368594,0.6827920440969559,0.7255553709807876
67,0.08591974764167083,0.6324453468536935,0.7698250971540893
68,0.08532388413764842,0.5805875101394615,0.809714750925118
69,0.08647638411024612,0.7291132545912651,0.6789077234577247
70,0.0848213443132826,0.5278183323257516,0.8451113226136245
71,0.07436546721304195,0.22961946470529557,0.970435303724385
72,0.07239889850587626,0.1889341234330639,0.9793172603899696
73,0.07695067627916954,0.27510013507653347,0.9583311061950622
74,0.08806490744202664,0.7719486993362111,0.6295552220976005
75,0.08493098098210318,0.47555346683510613,0.875577311635317
76,0.079915932427963,0.3231038370622241,0.9429832205399187
77,0.07189059253892492,0.14658484525353851,0.9865822955265305
78,0.06982824477817484,0.9918445759088261,0.10662248107899246
79,0.06770775834486617,0.9953187972511817,0.06896485553072827
80,0.0721143196948063,0.9866136020607609,0.14626388865214032
81,0.08257475464877599,0.3729013121510508,0.9241893860517546
82,0.08443986680493866,0.4238216504391507,0.9018010409802145
83,0.06572270767408588,0.9972791348487291,0.03338941286331452
84,0.08873529582469167,0.8105674277734716,0.578883833171736
85,0.07494722745066232,0.9793310258798685,0.18786605559957642
86,0.06414681247703674,0.0,0.9979404723975454
87,0.06634877978577161,0.033178619282970806,0.9972447135199137
88,0.08837607147594992,0.8448556402530939,0.5276444040478515
89,0.07075174169031205,0.1061281277791305,0.9918321488749414
90,0.06447191960102908,0.9979195215962852,0.0
91,0.08735650234938047,0.8749850263542025,0.4762037853201277
92,0.07777622195256062,0.9696665820386875,0.2317273807218199
93,0.0858680868445772,0.901067931821667,0.42509205344757506
94,0.06896310908104113,0.06830954469789978,0.9952777982498364
95,0.08012185499925954,0.9573661374457711,0.27754381135893214
96,0.08436520638317763,0.9233460361222151,0.37458591741991143
97,0.08248160717855291,0.9420453375210269,0.3251882017111587
98,0.13175135188708528,0.6522529822490701,0.7464634139883344
99,0.13131203919823206,0.5991489220171686,0.7897959974621717
100,0.13299645671150215,0.7019088265028076,0.6997399100949132
101,0.13069925175283342,0.5451880096513445,0.8280626423910543
102,0.1345757563657754,0.7475497898241522,0.6504296099751651
103,0.13118938814349534,0.4914841184325082,0.8609487242380673
104,0.11786261244837921,0.23847084459625278,0.9639709854888749
105,0.1363001204850444,0.7893539657132687,0.5986172349410752
106,0.12155928778384083,0.2856093914275609,0.9506053939894638
107,0.11507542685987747,0.1932608744381569,0.9743756362637647
108,0.11169147491893575,0.15064478227697137,0.9822581962005491
109,0.10142538109966916,0.9942448340500957,0.03449785549109695
110,0.10487203264528068,0.9919542541382644,0.07091272428729943
111,0.12526900876195832,0.33516751527764566,0.9337935597049304
112,0.10854319856861847,0.9880344278106373,0.109573461683931
113,0.1313358272319117,0.4385344912229099,0.8890660270717654
114,0.0985407797724706,0.9951330135825228,0.0
115,0.12883261731034937,0.38620210482326406,0.9133729199768545
116,0.11237305849260011,0.9822140957682448,0.15042528311154274
117,0.0990120938589393,0.0,0.9950862300673587
118,0.10923157959550595,0.10929806693219704,0.9879890660244959
119,0.13670486118219463,0.8265144636185108,0.5460637530165889
120,0.11648574629462484,0.9741306517497029,0.1936505725059527
121,0.12046816969565954,0.9634667397006718,0.23920547983007387
122,0.13562360923433056,0.8593410219483387,0.49309151748436947
123,0.10654123751339893,0.07017880651743648,0.9918285637270695
124,0.12421659534554344,0.9498700555444822,0.2869095938108095
125,0.10326489952816709,0.03370251146103322,0.9940827436620437
126,0.12758748864156153,0.9329425864613528,0.3366594170804386
127,0.1334740013381892,0.8879058446957108,0.4402361887918455
128,0.13069845327565194,0.9123716014977126,0.3879381072952892
129,0.1788744471706927,0.6176476187626128,0.7658429024194541
130,0.18041726146342263,0.6701828494368065,0.7199337192317093
131,0.1783199653967265,0.56248841460835,0.8073467491557116
132,0.18283553569581015,0.7190486344179604,0.6704776120263021
133,0.17925304128040265,0.5071450890048638,0.8430137637606964
134,0.18529002695982935,0.7637228560580465,0.6183809546256792
135,0.1342704104765161,0.9909447294730761,0.0
136,0.13933210629072124,0.9896208048641649,0.035174233987301136
137,0.16378170193409397,0.24676968905311508,0.9551336423120068
138,0.14452797416047616,0.9868301524712975,0.0726492591740921
139,0.1867574753346073,0.8040396097913906,0.5644837918781658
140,0.15931720860843665,0.19977784492917802,0.9668023788327526
141,0.16889327726657666,0.29590627831994293,0.9401672911482274
142,0.14969392135868262,0.9823101950455679,0.11250960233597293
143,0.1814426958218292,0.453216756739696,0.8727388610250252
144,0.1736691863542246,0.34701236761352694,0.9216406189151584
145,0.1548170938914405,0.15512038452474755,0.9756891583613623
146,0.15504010050602943,0.9757009671401915,0.1548230924532099
147,0.17813335242105763,0.39970093170546867,0.8991705477544376
148,0.15035568562787158,0.11265768157986,0.9821921474846068
149,0.16051581801444956,0.9666460432295733,0.19957479619371335
150,0.16579023105455268,0.9547700436093141,0.24683549808150923
151,0.1462742492988888,0.07249961994435915,0.9865838277105347
152,0.18642481425161153,0.8398173621051171,0.5098554569072047
153,0.17080051745489588,0.9396931349515367,0.2963173895708672
154,0.17554513854222134,0.9209278145180096,0.34795957348702844
155,0.18005239252898678,0.8981984214114823,0.40102460238557563
156,0.18390495249886024,0.8711671403575781,0.45524365125456895
157,0.1373794812199553,0.0,0.990518489549658
158,0.14234661273649485,0.03457314732786245,0.9892128887788978
159,0.22905046710758273,0.633920387747295,0.7387021223173231
160,0.22735593468281398,0.579154455521677,0.7828725283300557
161,0.23204116837108768,0.6852971933845838,0.6903076509210894
162,0.22851675264813467,0.5225164312032523,0.8214357387414842
163,0.23514760903168097,0.7329935216382187,0.6382993805441813
164,0.23785432657454164,0.7765479173813212,0.5834369300451453
165,0.1727669903085906,0.9849627236904508,0.0
166,0.1798410277625942,0.9830431320977466,0.03582464471207273
167,0.18630595615312034,0.9796677087785565,0.07443971438986884
168,0.19310565439972832,0.9743412428122484,0.11562590018649035
169,0.21241350586987082,0.25505466084346196,0.9433067488924782
170,0.20626372425083606,0.2064190452864402,0.956476060234238
171,0.21875675810028058,0.3060362658280632,0.9265458891946315
172,0.20004573547321694,0.1601432692518135,0.9666104887866264
173,0.20013796777258916,0.9667375579072046,0.15925855703061118
174,0.23876704509257096,0.8158166312009265,0.5267195861497213
175,0.2249326683908817,0.3588564020110729,0.905884858812766
176,0.23480658789114517,0.46767734086842594,0.8521406991343367
177,0.1941252389700434,0.11626333941994461,0.9740627431032081
178,0.23042359236989987,0.4130038653972852,0.8810974833957087
179,0.20708203776564346,0.9565233160071378,0.20537812826476354
180,0.21372982061203735,0.9432595638579117,0.25412783982029263
181,0.18837801535776205,0.07498248641783517,0.9792299781259098
182,0.22014862452752257,0.9264485591979045,0.3053320328409173
183,0.22609972114289992,0.9056664764818507,0.3586741550154573
184,0.23178040243500272,0.880431478376132,0.41366442550875304
185,0.23655603817118612,0.8503872144301218,0.4699817297922659
186,0.18306437843947038,0.036115507192697564,0.9824373280198511
187,0.17832322526068667,0.0,0.9839719647086631
188,0.2785946919127394,0.5936445240175353,0.7549643546168519
189,0.2822161343193012,0.6467324819053673,0.7085839049670786
190,0.2779494774322026,0.5372147730817614,0.7963318250439806
191,0.2858629596879731,0.6966230440909473,0.6580263693195694
192,0.2889773122344427,0.7432065410043333,0.6034369481744815
193,0.29136446847744596,0.785973925316481,0.5452996747032388
194,0.21447449658537776,0.9767295891465809,0.0
195,0.22213843404497818,0.974314736938946,0.0369500947716974
196,0.2304928317952702,0.9700638216348488,0.07648030103359497
197,0.2389401221041051,0.9637649925417565,0.11859450746077307
198,0.2555048053751689,0.21294020092513644,0.9430661510520669
199,0.26342129723180174,0.263329395054393,0.9280446378623186
200,0.24776767473937394,0.16519651714744252,0.9546314943875457
201,0.2712005212952703,0.3157955683108016,0.9092433317239295
202,0.2476231495603097,0.9549889746960031,0.16333656666805918
203,0.2401779289034198,0.11984155657595304,0.9633029449685683
204,0.2786614071506335,0.37030756164051076,0.8861264751471363
205,0.2905309789553497,0.8247155817912426,0.48521743519578775
206,0.25608945310230025,0.9434194616780356,0.21066065445851584
207,0.26417135423803073,0.9285703924075952,0.26071156848910526
208,0.27174347430567886,0.9099373152973709,0.31332022979962815
209,0.2853376410729762,0.8586955870236799,0.42570449775985103
210,0.2853592479061753,0.42590583532283005,0.8585885621602377
211,0.2788749296279486,0.8868898423810307,0.36831397082700656
212,0.23282194495762532,0.07731961381309219,0.9694408797167275
213,0.2914875816707891,0.4817095486046706,0.8264326351946659
214,0.22592868489083784,0.03724649556103078,0.9734315219428219
215,0.21956772863261761,0.0,0.9755972593970901
216,0.3286069628298126,0.5484639348377477,0.7688984173231606
217,0.33319313573271475,0.6025212409623772,0.7252244400802814
218,0.33822629084054795,0.6530436978272238,0.6775964174288341
219,0.34271386533611503,0.6994789281761526,0.6271175611828456
220,0.3468807404611546,0.7409803036165561,0.5749973404716213
221,0.25704388051073,0.9663997327669258,0.0
222,0.2666737698001516,0.9630493196208798,0.037697592474006135
223,0.27675704734627105,0.9577507823041328,0.07822388215881086
224,0.3070107347851273,0.2192347411116166,0.926110434568372
225,0.28723300390955414,0.9501830250396509,0.12103479000515595
226,0.29753216865900295,0.16999273742765902,0.9394557348991605
227,0.3165139601106826,0.2709213968056383,0.9090767348293185
228,0.32575628569896437,0.32486336030096624,0.8878888666165261
229,0.2882647260426141,0.12337124387832667,0.9495698941644534
230,0.29759401539270264,0.9400667896038833,0.16646991646029044
231,0.3343899945960741,0.3805611894193585,0.8621812527663545
232,0.3500538597787574,0.7775122977801285,0.5224336532562377
233,0.27916678782159865,0.07950945978441316,0.9569452180674509
234,0.30765745128745664,0.9270527879318322,0.21428957290340453
235,0.3171390661773488,0.9108295390837196,0.26422029338545944
236,0.3260379379931015,0.8911141407315457,0.31561820476247143
237,0.27044030918035455,0.038555187100743474,0.9619644155154913
238,0.3429228952035099,0.43717252909964294,0.8314349449871976
239,0.3346198302720364,0.8677285016088675,0.3675279808182545
240,0.26265964400473124,0.0,0.9648885486994381
241,0.34293795779681296,0.8406914289135575,0.4190840947273377
242,0.34930537084784913,0.8104045757300495,0.47035112579077026
243,0.3521866149047745,0.49284229388601825,0.7956576284050092
244,0.38243860953157294,0.5531474992869474,0.7401138790565636
245,0.39023165267503845,0.6061349520528527,0.6930509917389873
246,0.3963695983034158,0.6551359859025607,0.6431858063703432
247,0.40176074945505036,0.6999857300318517,0.5904305869017049
248,0.3018850929557931,0.9533443190427435,0.0
249,0.31318792558924624,0.9489039983773899,0.03865908856281054
250,0.4061170905853731,0.7400333973047607,0.5361151738274583
251,0.32544374826262323,0.9422096288102173,0.07954484329035237
252,0.36041464883864927,0.224764149741451,0.905307880167579
253,0.349279662035706,0.17431306656411683,0.9206620837816863
254,0.37126246520580924,0.27758601139533534,0.8860644379541106
255,0.33815938451653776,0.1265165488783301,0.9325458667128997
256,0.38191547679485865,0.33236194940752706,0.8623665712274475
257,0.33786782046094516,0.9331217449220199,0.12300058963539624
258,0.32743282700130916,0.08156067085441161,0.9413477576176134
259,0.39221698668334903,0.38843210840389053,0.8338383131746476
260,0.3499933256167432,0.9214044064467553,0.16887448535594426
261,0.31695660378571144,0.03919038784475794,0.9476300041773714
262,0.3614678134403985,0.9067030871455343,0.21732586502157325
263,0.3066306840795562,0.0,0.9518285683782051
264,0.37261418261701373,0.8885353881626554,0.26770045740583615
265,0.38334273376157235,0.8665466427790789,0.319601727718283
266,0.40262369383040075,0.4446091525786419,0.8001355276512009
267,0.40713440040843296,0.7765370702493863,0.48086563459303805
268,0.3934511405188388,0.8405473287192818,0.3723927875339488
269,0.40239572769651694,0.8103204038769376,0.4259794847082509
270,0.41562224257573616,0.4987197761084233,0.7606160242820815
