,f1,f2
0,0.2807753191,0.9211652201842931
1,0.2825778872225564,0.9201497376528363
2,0.28438045534511275,0.9191277566177063
3,0.28618302346766916,0.9180992770789035
4,0.2879855915902255,0.9170642990364278
5,0.28978815971278193,0.9160228224902792
6,0.29159072783533835,0.9149748474404577
7,0.2933932959578947,0.9139203738869632
8,0.2951958640804511,0.9128594018297959
9,0.2969984322030075,0.9117919312689555
10,0.2988010003255639,0.9107179622044423
11,0.3006035684481203,0.9096374946362562
12,0.30240613657067666,0.9085505285643972
13,0.3042087046932331,0.9074570639888653
14,0.30601127281578944,0.9063571009096605
15,0.30781384093834585,0.9052506393267827
16,0.3096164090609022,0.904137679240232
17,0.3114189771834586,0.9030182206500085
18,0.31322154530601504,0.901892263556112
19,0.3150241134285714,0.9007598079585426
20,0.3168266815511278,0.8996208538573003
21,0.31862924967368417,0.898475401252385
22,0.3204318177962406,0.8973234501437969
23,0.322234385918797,0.8961650005315358
24,0.32403695404135335,0.8950000524156019
25,0.32583952216390977,0.893828605795995
26,0.3276420902864661,0.8926506606727151
27,0.32944465840902254,0.8914662170457625
28,0.3312472265315789,0.8902752749151368
29,0.3330497946541353,0.8890778342808383
30,0.3348523627766917,0.8878738951428669
31,0.3366549308992481,0.8866634575012224
32,0.3384574990218045,0.8854465213559052
33,0.34026006714436086,0.8842230867069151
34,0.34206263526691727,0.8829931535542519
35,0.3438652033894737,0.8817567218979159
36,0.34566777151203004,0.880513791737907
37,0.34747033963458646,0.8792643630742252
38,0.3492729077571428,0.8780084359068704
39,0.35107547587969923,0.8767460102358428
40,0.35287804400225564,0.8754770860611422
41,0.354680612124812,0.8742016633827687
42,0.3564831802473684,0.8729197422007222
43,0.3582857483699248,0.871631322515003
44,0.3600883164924812,0.8703364043256108
45,0.3618908846150376,0.8690349876325456
46,0.36369345273759396,0.8677270724358075
47,0.3654960208601504,0.8664126587353965
48,0.36729858898270673,0.8650917465313126
49,0.36910115710526314,0.8637643358235558
50,0.37090372522781956,0.8624304266121261
51,0.3727062933503759,0.8610900188970235
52,0.37450886147293233,0.859743112678248
53,0.3763114295954887,0.8583897079557996
54,0.3781139977180451,0.8570298047296782
55,0.3799165658406015,0.8556634029998839
56,0.3817191339631579,0.8542905027664167
57,0.38352170208571423,0.8529111040292767
58,0.38532427020827065,0.8515252067884637
59,0.38712683833082706,0.8501328110439776
60,0.3889294064533835,0.8487339167958188
61,0.39073197457593983,0.8473285240439872
62,0.3925345426984962,0.8459166327884825
63,0.3943371108210526,0.8444982430293049
64,0.396139678943609,0.8430733547664544
65,0.3979422470661654,0.841641967999931
66,0.3997448151887218,0.8402040827297347
67,0.40154738331127815,0.8387596989558654
68,0.40334995143383456,0.8373088166783234
69,0.405152519556391,0.8358514358971082
70,0.4069550876789474,0.8343875566122203
71,0.40875765580150375,0.8329171788236593
72,0.4105602239240601,0.8314403025314256
73,0.4123627920466165,0.8299569277355189
74,0.41416536016917294,0.8284670544359393
75,0.4159679282917293,0.8269706826326868
76,0.4177704964142857,0.8254678123257613
77,0.41957306453684207,0.823958443515163
78,0.4213756326593985,0.8224425762008917
79,0.4231782007819549,0.8209202103829475
80,0.42498076890451125,0.8193913460613305
81,0.42678333702706767,0.8178559832360404
82,0.428585905149624,0.8163141219070775
83,0.43038847327218044,0.8147657620744416
84,0.43219104139473685,0.8132109037381329
85,0.4339936095172932,0.8116495468981513
86,0.43579617763984957,0.8100816915544967
87,0.437598745762406,0.8085073377071692
88,0.4394013138849624,0.8069264853561687
89,0.4412038820075188,0.8053391345014954
90,0.44300645013007517,0.8037452851431492
91,0.4448090182526315,0.8021449372811301
92,0.44661158637518794,0.800538090915438
93,0.44841415449774435,0.7989247460460731
94,0.45021672262030077,0.7973049026730352
95,0.4520192907428571,0.7956785607963244
96,0.4538218588654135,0.7940457204159408
97,0.4556244269879699,0.792406381531884
98,0.4574269951105263,0.7907605441441545
99,0.4592295632330827,0.7891082082527521
100,0.4610321313556391,0.7874493738576768
101,0.46283469947819544,0.7857840409589285
102,0.46463726760075186,0.7841122095565073
103,0.46643983572330827,0.7824338796504132
104,0.4682424038458647,0.7807490512406462
105,0.47004497196842104,0.7790577243272063
106,0.4718475400909774,0.7773598989100935
107,0.4736501082135338,0.7756555749893077
108,0.47545267633609023,0.7739447525648491
109,0.47725524445864664,0.7722274316367175
110,0.479057812581203,0.7705036122049129
111,0.48086038070375936,0.7687732942694356
112,0.4826629488263158,0.7670364778302853
113,0.4844655169488722,0.7652931628874621
114,0.48626808507142855,0.7635433494409659
115,0.48807065319398496,0.7617870374907969
116,0.4898732213165413,0.7600242270369549
117,0.49167578943909773,0.75825491807944
118,0.49347835756165415,0.7564791106182522
119,0.4952809256842105,0.7546968046533915
120,0.4970834938067669,0.7529080001848579
121,0.4988860619293233,0.7511126972126514
122,0.5006886300518797,0.749310895736772
123,0.5024911981744361,0.7475025957572196
124,0.5042937662969924,0.7456877972739944
125,0.5060963344195488,0.7438665002870962
126,0.5078989025421052,0.7420387047965251
127,0.5097014706646616,0.740204410802281
128,0.5115040387872181,0.7383636183043641
129,0.5133066069097745,0.7365163273027743
130,0.5151091750323308,0.7346625377975116
131,0.5169117431548872,0.732802249788576
132,0.5187143112774436,0.7309354632759674
133,0.5205168794,0.7290621782596858
134,0.5223194475225563,0.7271823947397316
135,0.5241220156451127,0.7252961127161042
136,0.5259245837676692,0.7234033321888039
137,0.5277271518902256,0.7215040531578307
138,0.529529720012782,0.7195982756231847
139,0.5313322881353384,0.7176859995848657
140,0.5331348562578948,0.7157672250428738
141,0.5349374243804511,0.7138419519972091
142,0.5367399925030075,0.7119101804478714
143,0.5385425606255638,0.709971910394861
144,0.5403451287481202,0.7080271418381774
145,0.5421476968706767,0.7060758747778209
146,0.5439502649932331,0.7041181092137916
147,0.5457528331157895,0.7021538451460893
148,0.5475554012383459,0.700183082574714
149,0.5493579693609023,0.6982058214996659
150,0.5511605374834586,0.6962220619209449
151,0.552963105606015,0.6942318038385511
152,0.5547656737285714,0.6922350472524842
153,0.5565682418511277,0.6902317921627446
154,0.5583708099736842,0.6882220385693318
155,0.5601733780962406,0.6862057864722463
156,0.561975946218797,0.6841830358714878
157,0.5637785143413534,0.6821537867670564
158,0.5655810824639098,0.6801180391589521
159,0.5673836505864662,0.6780757930471748
160,0.5691862187090225,0.6760270484317248
161,0.5709887868315789,0.6739718053126017
162,0.5727913549541354,0.6719100636898057
163,0.5745939230766917,0.669841823563337
164,0.5763964911992481,0.6677670849331951
165,0.5781990593218045,0.6656858477993803
166,0.5800016274443609,0.6635981121618928
167,0.5818041955669173,0.6615038780207323
168,0.5836067636894737,0.6594031453758988
169,0.5854093318120301,0.6572959142273924
170,0.5872118999345864,0.6551821845752133
171,0.5890144680571429,0.653061956419361
172,0.5908170361796992,0.6509352297598361
173,0.5926196043022556,0.6488020045966381
174,0.594422172424812,0.6466622809297671
175,0.5962247405473684,0.6445160587592232
176,0.5980273086699248,0.6423633380850065
177,0.5998298767924812,0.6402041189071168
178,0.6016324449150376,0.6380384012255542
179,0.6034350130375941,0.6358661850403187
180,0.6052375811601504,0.6336874703514104
181,0.6070401492827068,0.6315022571588291
182,0.6088427174052631,0.6293105454625749
183,0.6106452855278195,0.6271123352626478
184,0.6124478536503759,0.6249076265590477
185,0.6142504217729323,0.6226964193517748
186,0.6160529898954887,0.6204787136408288
187,0.6178555580180451,0.61825450942621
188,0.6196581261406016,0.6160238067079183
189,0.6214606942631579,0.6137866054859538
190,0.6232632623857143,0.6115429057603163
191,0.6250658305082707,0.6092927075310058
192,0.626868398630827,0.6070360107980226
193,0.6286709667533834,0.6047728155613663
194,0.6304735348759398,0.602503121821037
195,0.6322761029984962,0.600226929577035
196,0.6340786711210527,0.5979442388293599
197,0.6358812392436091,0.595655049578012
198,0.6376838073661655,0.5933593618229911
199,0.6394863754887218,0.5910571755642975
200,0.6412889436112782,0.5887484908019309
201,0.6430915117338346,0.5864333075358913
202,0.6448940798563909,0.5841116257661789
203,0.6466966479789473,0.5817834454927935
204,0.6484992161015037,0.5794487667157351
205,0.6503017842240602,0.577107589435004
206,0.6521043523466166,0.5747599136505998
207,0.653906920469173,0.5724057393625227
208,0.6557094885917294,0.5700450665707727
209,0.6575120567142857,0.56767789527535
210,0.6593146248368421,0.5653042254762541
211,0.6611171929593984,0.5629240571734855
212,0.6629197610819548,0.5605373903670439
213,0.6647223292045112,0.5581442250569294
214,0.6665248973270677,0.555744561243142
215,0.6683274654496241,0.5533383989256815
216,0.6701300335721805,0.5509257381045483
217,0.6719326016947369,0.5485065787797421
218,0.6737351698172933,0.5460809209512629
219,0.6755377379398496,0.543648764619111
220,0.677340306062406,0.5412101097832862
221,0.6791428741849623,0.5387649564437884
222,0.6809454423075187,0.5363133046006177
223,0.6827480104300752,0.533855154253774
224,0.6845505785526316,0.5313905054032574
225,0.686353146675188,0.5289193580490679
226,0.6881557147977444,0.5264417121912055
227,0.6899582829203008,0.5239575678296702
228,0.6917608510428571,0.5214669249644621
229,0.6935634191654135,0.5189697835955809
230,0.6953659872879699,0.5164661437230269
231,0.6971685554105262,0.5139560053468
232,0.6989711235330827,0.5114393684669001
233,0.7007736916556391,0.5089162330833272
234,0.7025762597781955,0.5063865991960816
235,0.7043788279007519,0.5038504668051629
236,0.7061813960233083,0.5013078359105714
237,0.7079839641458647,0.4987587065123069
238,0.709786532268421,0.4962030786103697
239,0.7115891003909774,0.49364095220475945
240,0.7133916685135339,0.49107232729547623
241,0.7151942366360902,0.48849720388252027
242,0.7169968047586466,0.48591558196589124
243,0.718799372881203,0.48332746154558925
244,0.7206019410037594,0.4807328426216144
245,0.7224045091263158,0.47813172519396674
246,0.7242070772488722,0.475524109262646
