0,0.661776,0.984573
2,0.635207,0.984573
3,0.567279,0.984573
4,0.282997,0.984573
5,0.282988,0.984573
7,0.280834,0.984573
11,0.280834,0.984573
14,0.280817,0.984573
18,0.280775,0.984573
30,0.280775,0.983373
33,0.280775,0.97562
41,0.280775,0.972381
46,0.280775,0.962548
67,0.280775,0.94523
78,0.280775,0.915007
87,0.280775,0.863684
133,0.280775,0.830441
194,0.280775,0.827786
246,0.280775,0.792966
281,0.280775,0.787534
314,0.280775,0.767062
321,0.280775,0.719408
364,0.280775,0.715589
402,0.280775,0.701708
507,0.280775,0.674209
621,0.280775,0.658609
654,0.280775,0.654197
677,0.280775,0.647197
694,0.280775,0.644521
733,0.280775,0.63072
862,0.280775,0.628614
872,0.280775,0.627089
