0,0.677696,0.98161
1,0.330024,0.98161
4,0.293277,0.98161
7,0.283569,0.98161
16,0.283569,0.981585
39,0.28078,0.981585
55,0.28078,0.97389
58,0.28078,0.968004
78,0.28078,0.939309
96,0.28078,0.930761
105,0.28078,0.879783
125,0.28078,0.869558
158,0.28078,0.83029
192,0.28078,0.829902
195,0.28078,0.82939
215,0.28078,0.827659
277,0.28078,0.783359
278,0.28078,0.782122
282,0.28078,0.780804
292,0.28078,0.753666
434,0.28078,0.725499
499,0.28078,0.721174
528,0.28078,0.720437
534,0.28078,0.719536
559,0.28078,0.716879
591,0.28078,0.700592
602,0.28078,0.695492
612,0.28078,0.695392
634,0.28078,0.687571
641,0.28078,0.6846
659,0.28078,0.683221
730,0.28078,0.676879
742,0.28078,0.676649
751,0.28078,0.641699
753,0.28078,0.639996
756,0.28078,0.639511
763,0.28078,0.634301
765,0.28078,0.630876
796,0.28078,0.628573
797,0.28078,0.586619
843,0.28078,0.574106
856,0.28078,0.573155
858,0.28078,0.572113
897,0.28078,0.565855
937,0.28078,0.565054
