0,0.00968603,0.568672
5,0.00870407,0.568672
9,0.00518646,0.568672
11,0.00073973,0.568672
12,0.00071625,0.568672
15,0.000663561,0.568672
21,0.000663561,0.557934
23,0.000527738,0.557934
24,0.000516039,0.557934
26,0.000431773,0.557934
28,0.000131564,0.557934
30,0.00011159,0.557934
38,4.3336e-05,0.557934
44,2.24621e-05,0.557934
66,1.034e-05,0.557934
113,5.11093e-06,0.557934
143,5.11093e-06,0.555404
182,4.49926e-06,0.555404
204,2.29897e-06,0.555404
322,2.29897e-06,0.552553
359,2.29897e-06,0.541642
400,2.29897e-06,0.540322
419,2.29897e-06,0.526139
568,2.29897e-06,0.507969
785,9.66727e-07,0.507969
843,1.56163e-07,0.507969
