0,0.0245597,0.922412
2,0.0243887,0.922412
3,0.0231801,0.922412
4,0.0176207,0.922412
5,0.0151022,0.922412
7,0.00549749,0.922412
8,0.00126846,0.922412
9,0.00123837,0.922412
11,0.00100178,0.922412
13,0.000903011,0.922412
14,0.000903011,0.914784
18,0.000268805,0.914784
98,0.000268805,0.902746
227,0.000268805,0.899292
239,0.000268805,0.892953
244,0.000268805,0.877835
255,0.000268805,0.8615
257,0.000268805,0.790415
346,0.000268805,0.75594
369,0.000268805,0.735652
454,0.000262644,0.735652
686,0.000262644,0.661121
920,0.000262644,0.595909
