0.999994,0.0188385
0.992991,0.021973
0.987117,0.0248295
0.97933,0.0285776
0.972983,0.0316814
0.968858,0.0324816
0.95957,0.0381126
0.946452,0.0415223
0.940795,0.0445036
0.933659,0.0475853
0.93048,0.0488994
0.92031,0.0539216
0.917124,0.0571696
0.914158,0.0603014
0.903913,0.0627382
0.89759,0.0661157
0.89113,0.0687477
0.885567,0.0720912
0.881252,0.07525
0.873685,0.077976
0.86827,0.0810209
0.863921,0.0841167
0.85965,0.0871248
0.850378,0.08968
0.847783,0.0928237
0.844047,0.0957433
0.839083,0.0986779
0.830861,0.101187
0.82538,0.10406
0.821216,0.106119
0.81544,0.109747
0.811065,0.112474
0.805371,0.115282
0.801059,0.117752
0.79918,0.118747
0.797779,0.124428
0.783634,0.125832
0.780236,0.128863
0.773386,0.131239
0.769804,0.134325
0.766962,0.136116
0.762125,0.139955
0.757744,0.142607
0.752338,0.144837
0.747224,0.147742
0.743147,0.149737
0.738073,0.15303
0.736517,0.153908
0.730017,0.157666
0.729759,0.161821
0.720518,0.163612
0.716285,0.16613
0.711575,0.16864
0.709513,0.171665
0.704297,0.174087
0.699986,0.176567
0.697303,0.179561
0.693036,0.181827
0.687234,0.184359
0.682293,0.186334
0.675885,0.188362
0.671785,0.190967
0.666218,0.193859
0.662877,0.195755
0.658923,0.198305
0.655258,0.200841
0.651288,0.203361
0.648737,0.205831
0.644297,0.208477
0.638427,0.210342
0.635023,0.212977
0.631226,0.215359
0.627751,0.217822
0.623045,0.220025
0.619372,0.222528
0.615105,0.22496
0.611664,0.227225
0.608799,0.229974
0.604768,0.232152
0.599921,0.234061
0.59582,0.236694
0.592292,0.238909
0.589712,0.24168
0.584935,0.243662
0.582447,0.246416
0.578931,0.248609
0.575078,0.251017
0.570787,0.253108
0.567211,0.255445
0.564302,0.257963
0.561134,0.260042
0.559601,0.263537
0.554127,0.265114
0.550486,0.267375
0.546844,0.269512
0.543346,0.271863
0.539717,0.274084
0.536522,0.276469
0.533066,0.27877
0.529722,0.281027
0.526355,0.283607
0.524774,0.285842
0.520381,0.288288
0.517528,0.290495
0.513885,0.29288
0.510164,0.29481
0.506498,0.297015
0.503479,0.299437
0.500317,0.30172
0.496991,0.303901
0.494305,0.306512
0.490389,0.308355
0.488246,0.311244
0.484207,0.312945
0.481546,0.315577
0.478391,0.317826
0.47591,0.319677
0.471676,0.322077
0.469379,0.324831
0.465823,0.326693
0.462877,0.329117
0.459753,0.331318
0.457135,0.334119
0.454132,0.336354
0.450587,0.338069
0.447681,0.340455
0.444929,0.342504
0.441352,0.344651
0.438365,0.346962
0.433501,0.348592
0.431109,0.350467
0.428327,0.352762
0.426002,0.355551
0.423135,0.357735
0.419977,0.359854
0.417165,0.362129
0.414393,0.364526
0.411488,0.366844
0.408435,0.368923
0.405384,0.370951
0.402199,0.372853
0.399047,0.375318
0.397133,0.377569
0.394282,0.380256
0.391851,0.383109
0.387806,0.384816
0.385431,0.386623
0.382168,0.389034
0.380287,0.391524
0.378254,0.39457
0.375925,0.397334
0.37215,0.398489
0.369592,0.400663
0.366743,0.403172
0.364182,0.405368
0.361353,0.407938
0.358798,0.410235
0.356034,0.412925
0.353607,0.415096
0.35077,0.417713
0.34783,0.41921
0.345241,0.422148
0.342814,0.424136
0.340012,0.426352
0.337094,0.428326
0.334344,0.430506
0.33196,0.433151
0.329237,0.435334
0.326866,0.43805
0.324161,0.440355
0.321908,0.443067
0.318467,0.444703
0.316419,0.447396
0.313355,0.449007
0.311049,0.45186
0.308034,0.453558
0.305877,0.456529
0.30316,0.458674
0.300517,0.460615
0.297553,0.462613
0.295071,0.465053
0.293208,0.469044
0.291054,0.47157
0.288118,0.473432
0.285473,0.475589
0.282858,0.477847
0.280301,0.480261
0.278041,0.483065
