0,0.106881,0.911226
21,0.071674,0.911226
24,0.058918,0.911226
35,0.0428786,0.911226
36,0.042039,0.886486
37,0.042039,0.882056
41,0.042039,0.833308
44,0.042039,0.831565
71,0.0256534,0.831565
89,0.0256534,0.809178
92,0.00880064,0.809178
100,0.00880064,0.800546
101,0.00880064,0.799844
102,0.00880064,0.795247
114,0.00880064,0.767857
132,0.00880064,0.72476
214,0.00880064,0.711425
220,0.00880064,0.663013
221,0.00880064,0.662873
231,0.00880064,0.643469
237,0.00880064,0.622521
241,0.00880064,0.615667
242,0.00880064,0.542623
243,0.00880064,0.533489
244,0.00880064,0.520049
311,0.00880064,0.446106
313,0.00880064,0.445584
402,0.00880064,0.445165
414,0.00880064,0.432637
417,0.00880064,0.395248
420,0.00880064,0.391283
461,0.00880064,0.242035
462,0.00880064,0.242035
